## Strong Edge Colouring Graphs No Restrict: 17950 flags
202;5;0,0,0,0,0,2,1,2,1,1;1,1,1,1,0
203;5;0,0,0,0,0,2,1,2,1,2;0,0,0,0,0
204;5;0,0,0,0,0,2,1,2,1,2;0,0,0,0,1
205;5;0,0,0,0,0,2,1,2,1,2;0,0,0,1,0
206;5;0,0,0,0,0,2,1,2,1,2;0,0,0,1,1
207;5;0,0,0,0,0,2,1,2,1,2;0,0,1,0,0
208;5;0,0,0,0,0,2,1,2,1,2;0,0,1,0,1
209;5;0,0,0,0,0,2,1,2,1,2;0,0,1,1,0
210;5;0,0,0,0,0,2,1,2,1,2;0,0,1,1,1
211;5;0,0,0,0,0,2,1,2,1,2;0,1,0,0,0
212;5;0,0,0,0,0,2,1,2,1,2;0,1,0,0,1
213;5;0,0,0,0,0,2,1,2,1,2;0,1,0,1,0
214;5;0,0,0,0,0,2,1,2,1,2;0,1,0,1,1
215;5;0,0,0,0,0,2,1,2,1,2;0,1,1,0,0
216;5;0,0,0,0,0,2,1,2,1,2;0,1,1,0,1
217;5;0,0,0,0,0,2,1,2,1,2;0,1,1,1,0
218;5;0,0,0,0,0,2,1,2,1,2;0,1,1,1,1
219;5;0,0,0,0,0,2,1,2,1,2;1,0,0,0,0
220;5;0,0,0,0,0,2,1,2,1,2;1,0,0,0,1
221;5;0,0,0,0,0,2,1,2,1,2;1,0,0,1,0
222;5;0,0,0,0,0,2,1,2,1,2;1,0,0,1,1
223;5;0,0,0,0,0,2,1,2,1,2;1,0,1,0,0
224;5;0,0,0,0,0,2,1,2,1,2;1,0,1,0,1
225;5;0,0,0,0,0,2,1,2,1,2;1,0,1,1,0
226;5;0,0,0,0,0,2,1,2,1,2;1,0,1,1,1
227;5;0,0,0,0,0,2,1,2,1,2;1,1,0,0,0
228;5;0,0,0,0,0,2,1,2,1,2;1,1,0,0,1
229;5;0,0,0,0,0,2,1,2,1,2;1,1,0,1,0
230;5;0,0,0,0,0,2,1,2,1,2;1,1,0,1,1
231;5;0,0,0,0,0,2,1,2,1,2;1,1,1,0,0
232;5;0,0,0,0,0,2,1,2,1,2;1,1,1,0,1
233;5;0,0,0,0,0,2,1,2,1,2;1,1,1,1,0
234;5;0,0,0,0,0,2,1,2,2,2;0,0,0,0,0
235;5;0,0,0,0,0,2,1,2,2,2;0,0,0,0,1
236;5;0,0,0,0,0,2,1,2,2,2;0,0,1,0,0
237;5;0,0,0,0,0,2,1,2,2,2;0,0,1,0,1
238;5;0,0,0,0,0,2,1,2,2,2;0,0,1,1,0
239;5;0,0,0,0,0,2,1,2,2,2;0,0,1,1,1
240;5;0,0,0,0,0,2,1,2,2,2;0,1,0,0,0
241;5;0,0,0,0,0,2,1,2,2,2;0,1,0,0,1
242;5;0,0,0,0,0,2,1,2,2,2;0,1,1,0,0
243;5;0,0,0,0,0,2,1,2,2,2;0,1,1,0,1
244;5;0,0,0,0,0,2,1,2,2,2;0,1,1,1,0
245;5;0,0,0,0,0,2,1,2,2,2;0,1,1,1,1
246;5;0,0,0,0,0,2,1,2,2,2;1,0,0,0,0
247;5;0,0,0,0,0,2,1,2,2,2;1,0,0,0,1
248;5;0,0,0,0,0,2,1,2,2,2;1,0,1,0,0
249;5;0,0,0,0,0,2,1,2,2,2;1,0,1,0,1
250;5;0,0,0,0,0,2,1,2,2,2;1,0,1,1,0
251;5;0,0,0,0,0,2,1,2,2,2;1,0,1,1,1
252;5;0,0,0,0,0,2,1,2,2,2;1,1,0,0,0
253;5;0,0,0,0,0,2,1,2,2,2;1,1,0,0,1
254;5;0,0,0,0,0,2,1,2,2,2;1,1,1,0,0
255;5;0,0,0,0,0,2,1,2,2,2;1,1,1,0,1
256;5;0,0,0,0,0,2,1,2,2,2;1,1,1,1,0
257;5;0,0,0,0,0,2,2,2,1,1;0,0,0,0,0
258;5;0,0,0,0,0,2,2,2,1,1;0,0,0,0,1
259;5;0,0,0,0,0,2,2,2,1,1;0,0,1,0,0
260;5;0,0,0,0,0,2,2,2,1,1;0,0,1,0,1
261;5;0,0,0,0,0,2,2,2,1,1;0,0,1,1,0
262;5;0,0,0,0,0,2,2,2,1,1;0,0,1,1,1
263;5;0,0,0,0,0,2,2,2,1,1;1,0,0,0,0
264;5;0,0,0,0,0,2,2,2,1,1;1,0,0,0,1
265;5;0,0,0,0,0,2,2,2,1,1;1,0,1,0,0
266;5;0,0,0,0,0,2,2,2,1,1;1,0,1,0,1
267;5;0,0,0,0,0,2,2,2,1,1;1,0,1,1,0
268;5;0,0,0,0,0,2,2,2,1,1;1,0,1,1,1
269;5;0,0,0,0,0,2,2,2,1,1;1,1,0,0,0
270;5;0,0,0,0,0,2,2,2,1,1;1,1,0,0,1
271;5;0,0,0,0,0,2,2,2,1,1;1,1,1,0,0
272;5;0,0,0,0,0,2,2,2,1,1;1,1,1,0,1
273;5;0,0,0,0,0,2,2,2,1,1;1,1,1,1,0
274;5;0,0,0,0,0,2,2,2,1,2;0,0,0,0,0
275;5;0,0,0,0,0,2,2,2,1,2;0,0,0,0,1
276;5;0,0,0,0,0,2,2,2,1,2;0,0,0,1,0
277;5;0,0,0,0,0,2,2,2,1,2;0,0,0,1,1
